,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value
805,Luci,Dyter,Female,12,1952-05-30,Software Test Engineer I,Manufacturing,High Net Worth,N,No,20,2 Namekagon Trail,3981,VIC,Australia,7,0.91,0.91,0.91,0.91,804,804,0.5950000000000001
806,Sloan,Pudney,Male,83,1964-11-10,Junior Executive,Financial Services,Affluent Customer,N,No,16,6771 Pleasure Terrace,4557,QLD,Australia,9,1.03,1.03,1.2875,1.2875,804,804,0.5950000000000001
807,Otes,Elegood,Male,67,1940-11-25,Programmer III,Financial Services,High Net Worth,N,No,21,2632 Del Mar Point,2226,NSW,Australia,11,0.7,0.7,0.875,0.875,808,808,0.595
808,Davie,Blay,Male,94,1985-12-19,Financial Analyst,Financial Services,Mass Customer,N,No,8,7021 5th Alley,2770,NSW,Australia,7,0.58,0.58,0.725,0.61625,808,808,0.595
809,Dorolice,Osmon,Female,46,1961-01-15,,Financial Services,Affluent Customer,N,No,15,602 Clove Center,3046,VIC,Australia,6,1.05,1.05,1.05,1.05,810,810,0.5874999999999999
810,Meade,McReedy,Female,94,1968-11-23,Safety Technician IV,Financial Services,Affluent Customer,N,Yes,9,04153 Johnson Point,2193,NSW,Australia,10,0.99,1.2375,1.546875,1.546875,810,810,0.5874999999999999
811,Rikki,Chaffey,Male,69,1945-06-11,Chemical Engineer,Manufacturing,Mass Customer,N,No,20,9 Spohn Way,4127,QLD,Australia,1,0.77,0.77,0.77,0.6545,810,810,0.5874999999999999
812,Adria,Van den Velde,Female,39,1978-07-10,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,9,6030 Becker Plaza,2261,NSW,Australia,7,0.56,0.7000000000000001,0.7000000000000001,0.7000000000000001,810,810,0.5874999999999999
813,Dmitri,,Male,72,1991-02-06,,Financial Services,High Net Worth,N,Yes,15,4 Mallory Pass,3690,VIC,Australia,4,1.04,1.3,1.3,1.3,810,810,0.5874999999999999
814,Maddalena,Hencke,Female,61,1952-12-09,Help Desk Operator,,High Net Worth,N,No,22,64037 Swallow Crossing,4170,QLD,Australia,5,0.95,0.95,0.95,0.95,810,810,0.5874999999999999
815,Rand,Winchcum,Male,34,2000-04-10,Software Consultant,,Affluent Customer,N,No,3,4594 Jackson Hill,2146,NSW,Australia,7,0.76,0.76,0.76,0.76,810,810,0.5874999999999999
816,Rowen,Sollas,Male,38,1960-04-23,Dental Hygienist,Health,Mass Customer,N,No,5,4 Anzinger Street,4556,QLD,Australia,8,0.99,0.99,0.99,0.8415,817,817,0.5864999999999999
817,Boothe,Hayselden,Male,42,1940-05-18,Computer Systems Analyst III,Health,Mass Customer,N,Yes,17,33 Pond Point,2291,NSW,Australia,10,0.9,1.125,1.40625,1.1953125,817,817,0.5864999999999999
818,Noak,Sleany,Male,1,1965-05-04,Budget/Accounting Analyst I,Financial Services,Affluent Customer,N,No,17,1 Roth Plaza,3121,VIC,Australia,10,0.61,0.61,0.7625,0.7625,817,817,0.5864999999999999
819,Callean,Wass,Male,65,1988-12-15,GIS Technical Architect,Financial Services,Affluent Customer,N,No,14,0593 Stoughton Center,3073,VIC,Australia,8,0.51,0.51,0.51,0.51,820,820,0.584375
820,Keelby,Sudlow,Male,96,1988-09-01,Marketing Assistant,Manufacturing,High Net Worth,N,No,12,8042 Cherokee Court,3163,VIC,Australia,8,0.86,0.86,1.075,1.075,820,820,0.584375
821,Rodrique,Vernon,Male,70,1978-08-06,Budget/Accounting Analyst III,Manufacturing,Affluent Customer,N,No,17,5864 Mcbride Trail,3174,VIC,Australia,8,0.64,0.64,0.64,0.64,820,820,0.584375
822,Brod,Attrey,Male,46,1966-11-05,Budget/Accounting Analyst III,,Mass Customer,N,Yes,14,180 Lakewood Park,2194,NSW,Australia,8,0.44,0.55,0.55,0.4675,820,820,0.584375
823,Manny,Mandy,Male,36,1977-01-28,Account Representative III,Argiculture,Mass Customer,N,No,16,6 Union Center,4280,QLD,Australia,7,0.59,0.59,0.59,0.5015,820,820,0.584375
824,Becky,Lassen,Female,11,1973-05-11,Sales Associate,Financial Services,Mass Customer,N,Yes,7,41153 Pond Park,2251,NSW,Australia,8,0.59,0.7374999999999999,0.7374999999999999,0.626875,820,820,0.584375
825,Tessa,Heakey,Female,43,1971-05-31,Senior Financial Analyst,Financial Services,Mass Customer,N,No,9,6233 Fulton Point,3337,VIC,Australia,6,0.61,0.61,0.61,0.5185,820,820,0.584375
826,Herbert,Henryson,Male,21,1995-10-10,Marketing Manager,,Mass Customer,N,No,4,05123 Bobwhite Plaza,2528,NSW,Australia,9,0.8,0.8,1.0,0.85,820,820,0.584375
827,Cristie,Bence,Female,49,2000-04-17,Automation Specialist II,,High Net Worth,N,No,9,3413 Schmedeman Court,4122,QLD,Australia,8,0.41,0.41,0.41,0.41,828,828,0.58
828,Renate,Whyte,Female,60,1963-12-08,Registered Nurse,Health,High Net Worth,N,Yes,15,4189 Laurel Center,2620,NSW,Australia,7,0.71,0.8875,0.8875,0.8875,828,828,0.58
829,Toma,Woolforde,Female,67,1992-03-09,Cost Accountant,Financial Services,Mass Customer,N,Yes,5,76 Melody Avenue,2092,NSW,Australia,12,1.02,1.275,1.59375,1.3546875,830,830,0.5780000000000001
830,Dorie,Dunleavy,Female,24,1962-05-05,Registered Nurse,Health,Affluent Customer,N,No,12,1 Mcguire Lane,3356,VIC,Australia,4,1.02,1.02,1.02,1.02,830,830,0.5780000000000001
831,Ellie,Toope,Female,29,1973-08-11,Staff Accountant III,Property,High Net Worth,N,Yes,4,8734 Fulton Hill,2156,NSW,Australia,11,1.04,1.3,1.625,1.625,832,832,0.5750000000000001
832,Leonora,Swetenham,Female,66,1967-10-05,,IT,Mass Customer,N,Yes,10,660 Hallows Place,2026,NSW,Australia,10,0.8,1.0,1.25,1.0625,832,832,0.5750000000000001
833,Teodor,Mullinder,Male,56,1962-08-26,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,11,43 Pond Junction,3216,VIC,Australia,5,0.59,0.59,0.59,0.59,832,832,0.5750000000000001
834,Jared,Fendlow,Male,79,1963-08-25,Media Manager II,Financial Services,Mass Customer,N,No,15,6195 Bellgrove Lane,4211,QLD,Australia,7,0.79,0.79,0.79,0.6715,832,832,0.5750000000000001
835,Porty,Hansed,U,88,,General Manager,IT,Mass Customer,N,No,13,768 Southridge Drive,2112,NSW,Australia,11,0.44,0.44,0.55,0.4675,832,832,0.5750000000000001
836,Andy,Deeming,Male,79,1979-01-09 00:00:00,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes,7,63386 Talisman Hill,4556,QLD,Australia,8,0.6,0.75,0.75,0.75,832,832,0.5750000000000001
837,Monty,Thomazin,Male,7,1951-09-16,Quality Engineer,,Mass Customer,N,Yes,13,30738 Muir Avenue,3105,VIC,Australia,10,1.04,1.3,1.625,1.3812499999999999,838,838,0.57375
838,Briano,Janowski,Male,66,1994-07-17,Analyst Programmer,,Mass Customer,N,No,7,3259 Eagan Parkway,2066,NSW,Australia,8,0.61,0.61,0.61,0.5185,838,838,0.57375
839,Ginger,,Male,94,1939-02-19,Human Resources Manager,,Mass Customer,N,No,11,160 Fremont Point,2259,NSW,Australia,8,0.43,0.43,0.5375,0.456875,840,840,0.57109375
840,Logan,Colomb,Male,74,1948-01-01,Recruiter,,Mass Customer,N,Yes,19,266 Lakewood Terrace,2761,NSW,Australia,8,0.98,1.225,1.225,1.04125,840,840,0.57109375
841,Nichols,Devinn,Male,47,1979-09-29,Recruiter,,Affluent Customer,N,No,11,5280 Waxwing Point,2071,NSW,Australia,12,1.09,1.09,1.3625,1.3625,842,842,0.57
842,Catha,Davitt,Female,79,1958-04-16,Environmental Specialist,Property,High Net Worth,N,Yes,6,192 South Junction,2567,NSW,Australia,7,0.66,0.8250000000000001,0.8250000000000001,0.8250000000000001,843,843,0.5695
843,Melosa,McOwan,Female,25,2001-04-17,Compensation Analyst,Financial Services,Mass Customer,N,No,12,900 Victoria Way,2211,NSW,Australia,9,0.57,0.57,0.7124999999999999,0.6056249999999999,843,843,0.5695
844,Maris,Leete,Female,21,1973-04-14,Engineer IV,Retail,Mass Customer,N,No,7,06 Main Alley,4300,QLD,Australia,4,0.51,0.51,0.51,0.4335,845,845,0.5631250000000001
845,Wilburt,Padden,Male,22,1994-09-30,Engineer I,Manufacturing,Mass Customer,N,No,3,22 Muir Avenue,2148,NSW,Australia,5,1.04,1.04,1.04,0.884,845,845,0.5631250000000001
846,Rosabelle,Godsmark,Female,60,1995-10-19,Executive Secretary,,Mass Customer,N,Yes,3,4871 Caliangt Hill,4102,QLD,Australia,8,0.87,1.0875,1.0875,0.924375,845,845,0.5631250000000001
847,Guilbert,Bearns,Male,42,1982-10-29,Financial Analyst,Financial Services,Mass Customer,N,Yes,5,47776 Packers Street,3226,VIC,Australia,8,1.06,1.3250000000000002,1.3250000000000002,1.1262500000000002,845,845,0.5631250000000001
848,Meridith,Urwin,Female,62,1997-03-07,Registered Nurse,Health,High Net Worth,N,Yes,10,535 Graedel Circle,2444,NSW,Australia,7,0.56,0.7000000000000001,0.7000000000000001,0.7000000000000001,845,845,0.5631250000000001
849,Leeland,,Male,66,1957-01-24,VP Quality Control,Telecommunications,High Net Worth,N,No,12,9 Stephen Center,4122,QLD,Australia,4,0.4,0.4,0.4,0.4,845,845,0.5631250000000001
850,Gerta,Porrett,Female,46,1959-11-13,Registered Nurse,Health,High Net Worth,N,No,12,074 Badeau Crossing,3250,VIC,Australia,2,0.54,0.54,0.54,0.54,851,851,0.5625
851,Karrah,Howell,Female,63,1956-11-07,Civil Engineer,Manufacturing,Mass Customer,N,No,17,4897 Melody Road,2566,NSW,Australia,9,0.53,0.53,0.6625000000000001,0.5631250000000001,851,851,0.5625
852,Alick,Baise,Male,62,1998-08-16,Pharmacist,Health,Mass Customer,N,Yes,1,096 Gateway Road,2747,NSW,Australia,8,0.89,1.1125,1.1125,0.945625,851,851,0.5625
853,Casandra,Betteridge,Female,29,1942-09-10,Cost Accountant,Financial Services,Affluent Customer,N,Yes,9,68 Bluestem Center,3166,VIC,Australia,10,1.08,1.35,1.6875,1.6875,854,854,0.561
854,Maurine,Clee,Female,45,1980-09-13,Automation Specialist II,Property,High Net Worth,N,Yes,5,6 Maple Plaza,2042,NSW,Australia,10,0.59,0.7374999999999999,0.9218749999999999,0.9218749999999999,854,854,0.561
855,Darwin,Bumpas,Male,24,1978-12-27 00:00:00,Junior Executive,Health,Affluent Customer,N,Yes,18,6812 Gina Point,3082,VIC,Australia,7,0.69,0.8624999999999999,0.8624999999999999,0.8624999999999999,856,856,0.56
856,Hayes,Daveren,Male,32,1953-03-27,VP Quality Control,Manufacturing,Affluent Customer,N,Yes,11,1 Becker Parkway,4350,QLD,Australia,2,0.7,0.875,0.875,0.875,856,856,0.56
857,Piper,Issacov,Female,67,1939-11-08,Human Resources Assistant III,Health,Affluent Customer,N,Yes,22,52201 Tony Avenue,2088,NSW,Australia,9,0.65,0.8125,1.015625,1.015625,856,856,0.56
858,Markus,Pendrey,Male,88,1959-08-01,Clinical Specialist,Health,Affluent Customer,N,Yes,12,2382 Anthes Crossing,2153,NSW,Australia,10,0.76,0.95,1.1875,1.1875,859,859,0.5578124999999999
859,Sile,Zappel,Female,47,1958-03-29,Business Systems Development Analyst,IT,High Net Worth,N,No,15,44350 Buell Alley,4018,QLD,Australia,6,0.68,0.68,0.68,0.68,859,859,0.5578124999999999
860,Craggy,Happel,Male,37,1979-02-10,Marketing Manager,Manufacturing,High Net Worth,N,Yes,8,23 Del Sol Alley,3064,VIC,Australia,6,0.5,0.625,0.625,0.625,859,859,0.5578124999999999
861,Egor,Mariette,Male,42,1980-11-26,Financial Advisor,Financial Services,Affluent Customer,N,No,3,79 Mockingbird Plaza,3163,VIC,Australia,7,1.0,1.0,1.0,1.0,862,862,0.5525
862,Reinald,Bembrigg,Male,54,1953-08-21,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,10,858 Portage Hill,2770,NSW,Australia,7,0.89,0.89,0.89,0.89,862,862,0.5525
863,Kissie,Line,Female,2,2000-05-20,Environmental Tech,Manufacturing,Affluent Customer,N,Yes,7,629 Grasskamp Junction,2200,NSW,Australia,9,0.63,0.7875,0.984375,0.984375,862,862,0.5525
864,Quentin,Gerleit,Female,32,1990-09-15,Associate Professor,Manufacturing,Mass Customer,N,No,4,88 Aberg Circle,3806,VIC,Australia,8,0.92,0.92,0.92,0.782,865,865,0.55
865,Karoly,Burgoine,Male,57,1947-04-06,Account Representative IV,Health,High Net Worth,N,Yes,21,18 Morning Circle,3012,VIC,Australia,2,0.99,1.2375,1.2375,1.2375,865,865,0.55
866,Clarine,Piecha,Female,99,1964-12-07,Dental Hygienist,Health,High Net Worth,N,No,14,7523 Eggendart Hill,4151,QLD,Australia,10,0.82,0.82,1.025,1.025,865,865,0.55
867,Mycah,Beaston,Male,11,1961-07-31,Environmental Specialist,,High Net Worth,N,Yes,12,2 Mandrake Street,2221,NSW,Australia,11,0.79,0.9875,1.234375,1.234375,865,865,0.55
868,Clemmie,Bartoszewicz,Female,87,1958-07-28,Statistician IV,Financial Services,Mass Customer,N,No,8,727 Morrow Parkway,3197,VIC,Australia,9,0.5,0.5,0.625,0.53125,865,865,0.55
869,Randall,Mason,Male,95,1974-07-28,Product Engineer,Health,Mass Customer,N,Yes,12,83497 Memorial Plaza,2570,NSW,Australia,11,0.68,0.8500000000000001,1.0625,0.903125,870,870,0.544
870,Donica,Humby,Female,47,1967-06-01,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4,488 Briar Crest Court,2101,NSW,Australia,12,0.7,0.7,0.875,0.74375,871,871,0.541875
871,Lotty,Loach,Female,76,1961-08-23,Nurse,Health,High Net Worth,N,Yes,7,78451 South Street,2380,NSW,Australia,3,0.75,0.9375,0.9375,0.9375,871,871,0.541875
872,Marie-jeanne,Breawood,Female,37,1953-10-12,Clinical Specialist,Health,High Net Worth,N,No,8,6 Prairieview Pass,2770,NSW,Australia,6,0.96,0.96,0.96,0.96,871,871,0.541875
873,Babara,Sissel,Female,50,1974-06-08 00:00:00,,IT,Mass Customer,N,Yes,21,5 Ohio Road,3169,VIC,Australia,10,0.66,0.8250000000000001,1.03125,0.8765625,871,871,0.541875
874,Rodolphe,Glenton,Male,88,1974-09-28 00:00:00,Programmer Analyst II,Financial Services,Affluent Customer,N,No,11,4787 Golf Terrace,3163,VIC,Australia,7,0.61,0.61,0.7625,0.7625,871,871,0.541875
875,Thorvald,Duckerin,Male,58,1995-10-20,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,1,4 Pine View Junction,3021,VIC,Australia,8,0.98,1.225,1.225,1.225,871,871,0.541875
876,Paulina,Iannuzzelli,Female,57,1956-03-08,Automation Specialist I,Manufacturing,Mass Customer,N,No,19,097 Hollow Ridge Alley,2118,NSW,Australia,11,1.07,1.07,1.3375000000000001,1.136875,877,877,0.54
877,Ricki,Padefield,Male,43,1948-08-03,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,13,860 Barby Lane,4275,QLD,Australia,9,0.66,0.8250000000000001,1.03125,1.03125,877,877,0.54
878,Lizette,McKeaveney,Female,30,1994-04-11,Assistant Manager,Health,High Net Worth,N,Yes,13,6412 Butternut Road,2050,NSW,Australia,10,0.63,0.7875,0.984375,0.984375,879,879,0.5375
879,Muffin,Bhar,Male,44,1966-04-07,,,Affluent Customer,N,No,19,15 Weeping Birch Crossing,2448,NSW,Australia,4,0.89,0.89,0.89,0.89,879,879,0.5375
880,Jeno,Strafford,Male,67,1941-07-21,Tax Accountant,Financial Services,High Net Worth,N,No,7,891 Sachtjen Hill,4170,QLD,Australia,9,0.82,0.82,1.025,1.025,879,879,0.5375
881,Brigg,Himsworth,Male,63,1973-10-10,,Telecommunications,Mass Customer,N,Yes,9,771 Union Crossing,4570,QLD,Australia,6,0.67,0.8375,0.8375,0.711875,882,882,0.5355
882,Judi,Cazereau,Female,22,1997-03-03,GIS Technical Architect,,Affluent Customer,N,Yes,13,22 Farmco Avenue,3851,VIC,Australia,3,0.54,0.675,0.675,0.675,883,883,0.53125
883,Shara,Bramhill,U,24,,,IT,Affluent Customer,N,No,2,01 Bunker Hill Drive,2230,NSW,Australia,10,0.62,0.62,0.775,0.775,883,883,0.53125
884,Raleigh,Pont,Male,48,1964-11-02,Associate Professor,Entertainment,Mass Customer,N,No,14,7650 Gulseth Parkway,3139,VIC,Australia,7,1.08,1.08,1.08,0.918,883,883,0.53125
885,Zachariah,Meininking,Male,40,1938-06-09,Cost Accountant,Financial Services,Affluent Customer,N,Yes,20,24815 Lindbergh Avenue,2749,NSW,Australia,7,0.41,0.5125,0.5125,0.5125,883,883,0.53125
886,Lesley,Garey,Male,52,1994-03-29,Software Consultant,Telecommunications,Mass Customer,N,No,11,924 Lindbergh Court,2226,NSW,Australia,9,0.84,0.84,1.05,0.8925,883,883,0.53125
887,Adriena,Giffin,Female,27,1957-03-17,Analog Circuit Design manager,Argiculture,Affluent Customer,N,Yes,5,1 Manitowish Court,2259,NSW,Australia,9,1.05,1.3125,1.640625,1.640625,888,888,0.525
888,Antoinette,,Female,72,1980-07-28,Structural Analysis Engineer,Financial Services,Affluent Customer,N,No,5,9 Derek Alley,3058,VIC,Australia,9,1.1,1.1,1.375,1.375,888,888,0.525
889,Carr,Hopkynson,Male,64,1971-10-18,,Manufacturing,Affluent Customer,N,No,16,5990 Fairfield Pass,2318,NSW,Australia,6,0.94,0.94,0.94,0.94,888,888,0.525
890,Shay,Briand,Male,57,1956-10-05,Project Manager,IT,Mass Customer,N,Yes,9,1 Mandrake Way,3844,VIC,Australia,1,0.67,0.8375,0.8375,0.711875,888,888,0.525
891,Karney,Burstow,Male,51,1972-07-02,Design Engineer,Property,Mass Customer,N,Yes,6,4011 Prairieview Court,2031,NSW,Australia,12,0.67,0.8375,1.046875,0.8898437499999999,888,888,0.525
892,Latrena,Yetts,Female,11,1999-06-18,Civil Engineer,Manufacturing,High Net Worth,N,Yes,15,53877 Dakota Crossing,2871,NSW,Australia,3,0.81,1.0125000000000002,1.0125000000000002,1.0125000000000002,893,893,0.520625
893,Jesse,Alflat,Male,31,1984-09-01,Executive Secretary,,High Net Worth,N,No,5,49 Northfield Drive,2145,NSW,Australia,9,0.56,0.56,0.7000000000000001,0.7000000000000001,893,893,0.520625
894,Kelcie,Kingaby,Female,54,2000-03-24,Systems Administrator II,IT,Mass Customer,N,Yes,6,0 Summit Center,4019,QLD,Australia,4,0.69,0.8624999999999999,0.8624999999999999,0.7331249999999999,893,893,0.520625
895,Fabio,Commuzzo,Male,5,1961-10-02,Software Test Engineer II,Manufacturing,Mass Customer,N,No,18,66 Shopko Circle,3806,VIC,Australia,8,0.83,0.83,0.83,0.7054999999999999,896,896,0.52
896,Heall,Andrioli,Male,46,1941-06-17,Environmental Tech,IT,Affluent Customer,N,Yes,7,370 Eastwood Road,4133,QLD,Australia,5,0.59,0.7374999999999999,0.7374999999999999,0.7374999999999999,896,896,0.52
897,Rickert,Brasted,Male,47,1959-09-18,Staff Scientist,Health,Mass Customer,N,No,10,20 Hoffman Park,2145,NSW,Australia,9,1.03,1.03,1.2875,1.094375,898,898,0.5125
898,Hedwig,Jayme,Female,38,1952-08-21,Accountant IV,Property,Affluent Customer,N,No,11,6293 Hooker Point,2099,NSW,Australia,10,0.79,0.79,0.9875,0.9875,899,899,0.51
899,Penrod,Tomasicchio,Male,5,1968-05-28,,Health,High Net Worth,N,No,19,30 Harper Trail,2318,NSW,Australia,9,0.46,0.46,0.5750000000000001,0.5750000000000001,899,899,0.51
900,Pancho,Edis,Male,1,1970-12-30,Assistant Professor,,Mass Customer,N,No,13,64467 Pankratz Pass,3023,VIC,Australia,7,0.41,0.41,0.41,0.3485,899,899,0.51
901,Andriana,Gosnoll,Female,53,1964-05-19,Chief Design Engineer,Manufacturing,Mass Customer,N,No,8,900 Brown Junction,2291,NSW,Australia,10,0.74,0.74,0.925,0.78625,899,899,0.51
902,Nilson,Wiggam,Male,48,1996-02-15,Paralegal,Financial Services,Mass Customer,N,No,9,8845 Spaight Way,3049,VIC,Australia,6,0.47,0.47,0.47,0.39949999999999997,903,903,0.5015
903,Denny,Spleving,Female,84,1973-05-13,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,5,85420 Myrtle Road,2114,NSW,Australia,8,0.45,0.5625,0.703125,0.703125,904,904,0.5
904,Roth,Crum,U,0,,Legal Assistant,IT,Mass Customer,N,No,2,276 Anthes Court,2450,NSW,Australia,6,0.61,0.61,0.61,0.5185,904,904,0.5
905,Olia,O' Mullan,Female,77,1973-03-24 00:00:00,Account Executive,Health,Mass Customer,N,No,8,6315 Mendota Parkway,2263,NSW,Australia,7,0.47,0.47,0.47,0.39949999999999997,904,904,0.5
906,Conway,Juarez,Male,27,1967-03-02,Help Desk Technician,,Affluent Customer,N,No,17,66904 American Ash Hill,4814,QLD,Australia,5,0.47,0.47,0.47,0.47,904,904,0.5
907,Dru,Crellim,Female,57,1963-03-04,,,Mass Customer,N,No,12,90 Morningstar Drive,3030,VIC,Australia,7,1.09,1.09,1.09,0.9265,904,904,0.5
908,Shaw,MacEvilly,Male,10,2000-05-06,Software Test Engineer III,Health,Affluent Customer,N,No,16,34020 Sheridan Park,2768,NSW,Australia,9,0.77,0.77,0.9625,0.9625,904,904,0.5
909,Brook,Eade,Female,65,1957-11-17,Sales Representative,Retail,Mass Customer,N,Yes,8,58 Meadow Valley Court,2330,NSW,Australia,5,1.09,1.3625,1.3625,1.158125,904,904,0.5
910,Aleece,Feige,Female,49,1975-09-16,,Manufacturing,Mass Customer,N,No,18,2030 Anderson Lane,2141,NSW,Australia,10,0.94,0.94,1.1749999999999998,0.9987499999999998,904,904,0.5
911,Dolorita,Strutton,Female,7,1991-05-21,General Manager,Manufacturing,Affluent Customer,N,No,17,07 Acker Pass,3178,VIC,Australia,8,0.86,0.86,0.86,0.86,904,904,0.5
912,Harman,A'field,Male,39,1960-12-27,Geologist III,Manufacturing,Affluent Customer,N,Yes,6,31815 Vermont Drive,4227,QLD,Australia,5,1.1,1.375,1.375,1.375,913,913,0.4993749999999999
913,Hildegarde,Bamb,Female,16,1961-02-10,Help Desk Operator,,High Net Worth,N,Yes,10,5070 Division Parkway,3910,VIC,Australia,9,0.47,0.5874999999999999,0.7343749999999999,0.7343749999999999,913,913,0.4993749999999999
914,Launce,Gale,Male,86,1939-01-15,,,Mass Customer,N,No,21,4 Fordem Avenue,2777,NSW,Australia,9,0.93,0.93,1.1625,0.988125,913,913,0.4993749999999999
915,Ilise,Clissold,Female,58,1987-11-16,Developer IV,Entertainment,High Net Worth,N,No,9,659 Comanche Plaza,2153,NSW,Australia,10,0.55,0.55,0.6875,0.6875,913,913,0.4993749999999999
916,Julita,Prene,Female,14,1979-05-16,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13,5 Myrtle Junction,4128,QLD,Australia,2,0.63,0.7875,0.7875,0.7875,913,913,0.4993749999999999
917,Ashlen,Willbond,Female,64,1984-05-15,Software Consultant,Health,High Net Worth,N,No,16,723 Grayhawk Way,3934,VIC,Australia,8,0.4,0.4,0.4,0.4,913,913,0.4993749999999999
918,Keely,Bointon,Female,71,1988-10-16,Nurse,Telecommunications,High Net Worth,N,No,3,55 Dorton Point,4154,QLD,Australia,9,0.8,0.8,1.0,1.0,913,913,0.4993749999999999
919,Poul,Gaskin,Male,78,1950-06-15,Help Desk Operator,Telecommunications,High Net Worth,N,No,17,9 Killdeer Circle,2643,NSW,Australia,2,0.81,0.81,0.81,0.81,920,920,0.4929999999999999
920,Sheilakathryn,Huff,Female,45,1958-05-15,Assistant Manager,,High Net Worth,N,Yes,14,04 Miller Drive,2477,NSW,Australia,6,0.62,0.775,0.775,0.775,921,921,0.49
921,Rubia,Evetts,Female,59,1990-12-21,Pharmacist,Health,Mass Customer,N,No,16,64213 Miller Point,2071,NSW,Australia,9,0.44,0.44,0.55,0.4675,921,921,0.49
922,Francklin,Cross,Male,51,1981-04-06,Teacher,Property,Mass Customer,N,Yes,3,24593 Jackson Parkway,2231,NSW,Australia,10,1.0,1.25,1.5625,1.328125,921,921,0.49
923,Wilone,Champley,Female,22,1983-11-06,,Manufacturing,High Net Worth,N,No,17,9346 Lyons Point,2077,NSW,Australia,10,0.75,0.75,0.9375,0.9375,924,924,0.48875
924,Lezlie,Clemits,Female,2,1973-05-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,15,0504 Nevada Drive,2155,NSW,Australia,10,0.53,0.6625000000000001,0.8281250000000001,0.7039062500000001,924,924,0.48875
925,Kathe,Oller,Female,47,1959-08-20,General Manager,Manufacturing,Mass Customer,N,Yes,5,817 Loftsgordon Road,3029,VIC,Australia,4,0.77,0.9625,0.9625,0.818125,926,926,0.4844999999999999
926,Dulce,Bradwell,Female,61,1957-07-03,Research Associate,Manufacturing,Mass Customer,N,No,20,30 Lukken Point,4159,QLD,Australia,9,0.64,0.64,0.8,0.68,926,926,0.4844999999999999
927,Felice,Dechelette,Male,75,1998-02-05,Librarian,Entertainment,High Net Worth,N,No,3,4 Kingsford Trail,4051,QLD,Australia,4,0.85,0.85,0.85,0.85,928,928,0.48
928,Joane,Caldes,Female,84,1978-03-17 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,13,42 3rd Plaza,2250,NSW,Australia,7,1.0,1.25,1.5625,1.5625,928,928,0.48
929,Diane,Furman,Female,67,1993-08-11,,Manufacturing,Affluent Customer,N,Yes,13,6660 Riverside Circle,3013,VIC,Australia,9,1.04,1.3,1.625,1.625,930,930,0.478125
930,Ogdan,Blenkinship,Male,65,1951-01-18,Occupational Therapist,Health,Mass Customer,N,Yes,21,21712 Texas Court,3429,VIC,Australia,5,0.81,1.0125000000000002,1.0125000000000002,0.8606250000000001,930,930,0.478125
931,Kizzee,Agget,Female,98,1976-07-25,Statistician II,Manufacturing,Affluent Customer,N,No,8,122 Marcy Park,2213,NSW,Australia,10,0.64,0.64,0.8,0.8,930,930,0.478125
932,Stephi,Highton,Female,30,1987-09-09,Software Engineer I,Telecommunications,Mass Customer,N,Yes,12,293 Mendota Park,2154,NSW,Australia,10,0.65,0.8125,1.015625,0.86328125,930,930,0.478125
933,Martino,Scoles,Male,18,1975-01-19 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,No,14,47 Scofield Junction,3620,VIC,Australia,4,0.72,0.72,0.72,0.612,930,930,0.478125
934,Morgen,Newport,Female,5,1960-08-31,Project Manager,Manufacturing,Mass Customer,N,No,6,9 Washington Center,3340,VIC,Australia,4,0.81,0.81,0.81,0.6885,930,930,0.478125
935,Eugenie,Brinson,Female,79,1963-08-10,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17,7109 Grayhawk Avenue,3073,VIC,Australia,6,0.7,0.875,0.875,0.74375,936,936,0.476
936,Reinold,Natt,Male,16,1964-08-23,Help Desk Technician,Financial Services,High Net Worth,N,Yes,8,70 Evergreen Hill,3207,VIC,Australia,8,0.73,0.9125,0.9125,0.9125,937,937,0.47
937,Jo,Roberts,Female,41,1945-10-31,Paralegal,Financial Services,High Net Worth,N,Yes,11,20139 Lakewood Plaza,2440,NSW,Australia,3,0.88,1.1,1.1,1.1,937,937,0.47
938,Jacklin,Duchant,Female,77,1940-03-18,Legal Assistant,Argiculture,Mass Customer,N,No,17,9 Memorial Road,4132,QLD,Australia,4,0.65,0.65,0.65,0.5525,939,939,0.4675
